group,label,run_dir,tag,benchmark,nfe_backbone,nfe_sampler,note,r1,r2,mauve,n,distinct2,bertscore,path
cadence,+MaskGIT 合并微调+精化（_finalB2）,benchgen_planner_prefix_owt2_pqsh_b2mgd,_finalB2,tinystories,64,0,,26.50438879773416,2.2517002573006306,0.5535830491009074,1000,0.5532836150430538,0.8160700798034668,results/benchgen_planner_prefix_owt2_pqsh_b2mgd/gens_tinystories_finalB2.metrics.json
cadence,+MaskGIT 合并微调+精化（_finalB2）,benchgen_planner_prefix_owt2_pqsh_b2mgd,_finalB2,lm1b,64,0,,8.924051842680358,0.3089637669832601,0.5389007984644033,1000,0.8605387248885731,0.8152403831481934,results/benchgen_planner_prefix_owt2_pqsh_b2mgd/gens_lm1b_finalB2.metrics.json
cadence,+分阶段课程（_finalSQ）,benchgen_planner_prefix_owt2_pqsh_b2sq2,_finalSQ,wikipedia,64,0,,23.22192401316727,2.529829529911648,11.371653575774191,1000,0.7311426882523564,0.7757836580276489,results/benchgen_planner_prefix_owt2_pqsh_b2sq2/gens_wikipedia_finalSQ.metrics.json
cadence,+分阶段课程（_finalSQ）,benchgen_planner_prefix_owt2_pqsh_b2sq2,_finalSQ,wikisource,64,0,,28.80747077181723,3.269363258975834,6.138656545859922,1000,0.626164619607686,0.7869372367858887,results/benchgen_planner_prefix_owt2_pqsh_b2sq2/gens_wikisource_finalSQ.metrics.json
cadence,+分阶段课程（_finalSQ）,benchgen_planner_prefix_owt2_pqsh_b2sq2,_finalSQ,tinystories,64,0,,27.459225830111265,2.298137463943765,0.5605762872944715,1000,0.5918479994112308,0.8161113262176514,results/benchgen_planner_prefix_owt2_pqsh_b2sq2/gens_tinystories_finalSQ.metrics.json
cadence,+分阶段课程（_finalSQ）,benchgen_planner_prefix_owt2_pqsh_b2sq2,_finalSQ,lm1b,64,0,,8.748885935912394,0.2379787736880728,0.5753160886917751,1000,0.8684839480653704,0.8141658902168274,results/benchgen_planner_prefix_owt2_pqsh_b2sq2/gens_lm1b_finalSQ.metrics.json
cadence,位置轴采样器 MaskGIT（_finalPOS）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalPOS,wikipedia,22,48,跑在 b2sp 上，该臂实际训练模式是 sampler_mix 而非 sampler_pos（终章十一 §6.1）,23.306236786700286,2.372000740378095,11.105692977657647,1000,0.7540438092706246,0.7750049233436584,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_wikipedia_finalPOS.metrics.json
cadence,位置轴采样器 MaskGIT（_finalPOS）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalPOS,wikisource,22,48,跑在 b2sp 上，该臂实际训练模式是 sampler_mix 而非 sampler_pos（终章十一 §6.1）,28.83303338149039,3.033052014998078,4.749269677208046,1000,0.658859123604961,0.7860044836997986,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_wikisource_finalPOS.metrics.json
cadence,位置轴采样器 MaskGIT（_finalPOS）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalPOS,tinystories,22,48,跑在 b2sp 上，该臂实际训练模式是 sampler_mix 而非 sampler_pos（终章十一 §6.1）,27.225658265639545,2.22869870081478,0.5696480197180779,1000,0.6142334960626058,0.814845860004425,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_tinystories_finalPOS.metrics.json
cadence,位置轴采样器 MaskGIT（_finalPOS）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalPOS,lm1b,22,48,跑在 b2sp 上，该臂实际训练模式是 sampler_mix 而非 sampler_pos（终章十一 §6.1）,8.573080221920277,0.26277447831881295,0.6200432411378863,1000,0.8889606614559783,0.8136645555496216,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_lm1b_finalPOS.metrics.json
cadence,★段轴采样器 MaskGIT（_finalSEG，主行）,benchgen_planner_prefix_owt2_pqsh_b2sg,_finalSEG,wikipedia,22,88,,23.388143458927484,2.5051580676216774,11.961345453569084,1000,0.7354062600247468,0.7761208415031433,results/benchgen_planner_prefix_owt2_pqsh_b2sg/gens_wikipedia_finalSEG.metrics.json
cadence,★段轴采样器 MaskGIT（_finalSEG，主行）,benchgen_planner_prefix_owt2_pqsh_b2sg,_finalSEG,wikisource,22,88,,29.118077145769387,3.258499110845766,5.103056031875933,1000,0.6371496122943757,0.7868614792823792,results/benchgen_planner_prefix_owt2_pqsh_b2sg/gens_wikisource_finalSEG.metrics.json
cadence,★段轴采样器 MaskGIT（_finalSEG，主行）,benchgen_planner_prefix_owt2_pqsh_b2sg,_finalSEG,tinystories,22,88,,27.59843651442906,2.4167232618412395,0.5896241166013697,1000,0.5949145058018301,0.8156033754348755,results/benchgen_planner_prefix_owt2_pqsh_b2sg/gens_tinystories_finalSEG.metrics.json
cadence,★段轴采样器 MaskGIT（_finalSEG，主行）,benchgen_planner_prefix_owt2_pqsh_b2sg,_finalSEG,lm1b,22,88,,9.275648068931721,0.32921376406787156,0.6394828358013943,1000,0.8702926167560235,0.8138188719749451,results/benchgen_planner_prefix_owt2_pqsh_b2sg/gens_lm1b_finalSEG.metrics.json
cadence,（参考）final4：4.6B 非严格预算,benchgen_planner_prefix_owt2_pqsh_mgd,_final4,wikipedia,64,0,**不是严格 2B**，多花约 2.6B 微调 token，仅作规模参考,27.218657222455267,3.5635355957899946,11.830019887134334,1000,0.7226770261169928,0.784237265586853,results/benchgen_planner_prefix_owt2_pqsh_mgd/gens_wikipedia_final4.metrics.json
cadence,（参考）final4：4.6B 非严格预算,benchgen_planner_prefix_owt2_pqsh_mgd,_final4,wikisource,64,0,**不是严格 2B**，多花约 2.6B 微调 token，仅作规模参考,30.92914966206352,3.868804395175323,6.402766074092289,1000,0.6455799555190447,0.7919042110443115,results/benchgen_planner_prefix_owt2_pqsh_mgd/gens_wikisource_final4.metrics.json
cadence,（参考）final4：4.6B 非严格预算,benchgen_planner_prefix_owt2_pqsh_mgd,_final4,tinystories,64,0,**不是严格 2B**，多花约 2.6B 微调 token，仅作规模参考,30.473022778942,3.7398161586646115,0.600212409780302,1000,0.5766258616882958,0.8223563432693481,results/benchgen_planner_prefix_owt2_pqsh_mgd/gens_tinystories_final4.metrics.json
cadence,（参考）final4：4.6B 非严格预算,benchgen_planner_prefix_owt2_pqsh_mgd,_final4,lm1b,64,0,**不是严格 2B**，多花约 2.6B 微调 token，仅作规模参考,8.886042207188352,0.3571311419764742,0.599723061027255,1000,0.8919320457334797,0.8130610585212708,results/benchgen_planner_prefix_owt2_pqsh_mgd/gens_lm1b_final4.metrics.json
axis,段轴 seg:all:4（b2sg）,benchgen_planner_prefix_owt2_pqsh_b2sg,_finalSEG,wikipedia,22,88,depth 冻结,23.388143458927484,2.5051580676216774,11.961345453569084,1000,0.7354062600247468,0.7761208415031433,results/benchgen_planner_prefix_owt2_pqsh_b2sg/gens_wikipedia_finalSEG.metrics.json
axis,段轴 seg:all:4（b2sg）,benchgen_planner_prefix_owt2_pqsh_b2sg,_finalSEG,wikisource,22,88,depth 冻结,29.118077145769387,3.258499110845766,5.103056031875933,1000,0.6371496122943757,0.7868614792823792,results/benchgen_planner_prefix_owt2_pqsh_b2sg/gens_wikisource_finalSEG.metrics.json
axis,段轴 seg:all:4（b2sg）,benchgen_planner_prefix_owt2_pqsh_b2sg,_finalSEG,tinystories,22,88,depth 冻结,27.59843651442906,2.4167232618412395,0.5896241166013697,1000,0.5949145058018301,0.8156033754348755,results/benchgen_planner_prefix_owt2_pqsh_b2sg/gens_tinystories_finalSEG.metrics.json
axis,段轴 seg:all:4（b2sg）,benchgen_planner_prefix_owt2_pqsh_b2sg,_finalSEG,lm1b,22,88,depth 冻结,9.275648068931721,0.32921376406787156,0.6394828358013943,1000,0.8702926167560235,0.8138188719749451,results/benchgen_planner_prefix_owt2_pqsh_b2sg/gens_lm1b_finalSEG.metrics.json
axis,位置轴 pos:8（b2spf，纯 sampler_pos）,benchgen_planner_prefix_owt2_pqsh_b2spf,_finalPOSF,wikipedia,22,48,depth 冻结,23.060476420423324,2.2992301700206825,10.018332361395377,1000,0.7531312705582687,0.7748221158981323,results/benchgen_planner_prefix_owt2_pqsh_b2spf/gens_wikipedia_finalPOSF.metrics.json
axis,位置轴 pos:8（b2spf，纯 sampler_pos）,benchgen_planner_prefix_owt2_pqsh_b2spf,_finalPOSF,wikisource,22,48,depth 冻结,28.87775640365809,3.1080251772209575,2.663255635378953,1000,0.6548518303312028,0.7858342528343201,results/benchgen_planner_prefix_owt2_pqsh_b2spf/gens_wikisource_finalPOSF.metrics.json
axis,位置轴 pos:8（b2spf，纯 sampler_pos）,benchgen_planner_prefix_owt2_pqsh_b2spf,_finalPOSF,tinystories,22,48,depth 冻结,27.276788261396153,2.2648462126146818,0.5653219345025229,1000,0.613963643500233,0.8144941329956055,results/benchgen_planner_prefix_owt2_pqsh_b2spf/gens_tinystories_finalPOSF.metrics.json
axis,位置轴 pos:8（b2spf，纯 sampler_pos）,benchgen_planner_prefix_owt2_pqsh_b2spf,_finalPOSF,lm1b,22,48,depth 冻结,8.859173443458063,0.33937345663674157,0.5620898735106713,1000,0.8778502680705381,0.8141652345657349,results/benchgen_planner_prefix_owt2_pqsh_b2spf/gens_lm1b_finalPOSF.metrics.json
axis,chunk 轴 lr:8:1（b2slr3）,benchgen_planner_prefix_owt2_pqsh_b2slr3,_finalLR3,wikipedia,22,16,depth 冻结；C=8 由预注册规则在 sel 上选出，但该选择不可靠（两 sel 集 ρ=−0.90）,22.958982580324946,2.2685534079212966,9.342306503926503,1000,0.7459812082258678,0.7738187313079834,results/benchgen_planner_prefix_owt2_pqsh_b2slr3/gens_wikipedia_finalLR3.metrics.json
axis,chunk 轴 lr:8:1（b2slr3）,benchgen_planner_prefix_owt2_pqsh_b2slr3,_finalLR3,wikisource,22,16,depth 冻结；C=8 由预注册规则在 sel 上选出，但该选择不可靠（两 sel 集 ρ=−0.90）,29.162861195266082,3.012216565751507,4.374519362730377,1000,0.6489761365685548,0.7858437299728394,results/benchgen_planner_prefix_owt2_pqsh_b2slr3/gens_wikisource_finalLR3.metrics.json
axis,chunk 轴 lr:8:1（b2slr3）,benchgen_planner_prefix_owt2_pqsh_b2slr3,_finalLR3,tinystories,22,16,depth 冻结；C=8 由预注册规则在 sel 上选出，但该选择不可靠（两 sel 集 ρ=−0.90）,26.709146667368394,2.1693219478116257,0.5544746406136889,1000,0.5948286436228933,0.8134739995002747,results/benchgen_planner_prefix_owt2_pqsh_b2slr3/gens_tinystories_finalLR3.metrics.json
axis,chunk 轴 lr:8:1（b2slr3）,benchgen_planner_prefix_owt2_pqsh_b2slr3,_finalLR3,lm1b,22,16,depth 冻结；C=8 由预注册规则在 sel 上选出，但该选择不可靠（两 sel 集 ρ=−0.90）,8.78531260105587,0.22354612701555063,0.6013488799028733,1000,0.8666752793747174,0.8147629499435425,results/benchgen_planner_prefix_owt2_pqsh_b2slr3/gens_lm1b_finalLR3.metrics.json
axis,（旧）位置轴 pos:8（b2sp，sampler_mix）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalPOS,wikipedia,22,48,训练模式污染，见 §6.1；depth 可训。保留以对照,23.306236786700286,2.372000740378095,11.105692977657647,1000,0.7540438092706246,0.7750049233436584,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_wikipedia_finalPOS.metrics.json
axis,（旧）位置轴 pos:8（b2sp，sampler_mix）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalPOS,wikisource,22,48,训练模式污染，见 §6.1；depth 可训。保留以对照,28.83303338149039,3.033052014998078,4.749269677208046,1000,0.658859123604961,0.7860044836997986,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_wikisource_finalPOS.metrics.json
axis,（旧）位置轴 pos:8（b2sp，sampler_mix）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalPOS,tinystories,22,48,训练模式污染，见 §6.1；depth 可训。保留以对照,27.225658265639545,2.22869870081478,0.5696480197180779,1000,0.6142334960626058,0.814845860004425,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_tinystories_finalPOS.metrics.json
axis,（旧）位置轴 pos:8（b2sp，sampler_mix）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalPOS,lm1b,22,48,训练模式污染，见 §6.1；depth 可训。保留以对照,8.573080221920277,0.26277447831881295,0.6200432411378863,1000,0.8889606614559783,0.8136645555496216,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_lm1b_finalPOS.metrics.json
axis,（作废）chunk 轴 lr C16K4（b2sp）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalLR,wikipedia,22,128,**作废**：训练/推理不匹配（b2sp 从未训过 lr 揭示模式）,23.1219074532016,2.352247838807894,8.4467107695405,1000,0.7560551017696885,0.7752307057380676,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_wikipedia_finalLR.metrics.json
axis,（作废）chunk 轴 lr C16K4（b2sp）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalLR,wikisource,22,128,**作废**：训练/推理不匹配（b2sp 从未训过 lr 揭示模式）,28.67460622084842,3.0501110202836497,3.6505537552134766,1000,0.6602967400669219,0.7859177589416504,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_wikisource_finalLR.metrics.json
axis,（作废）chunk 轴 lr C16K4（b2sp）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalLR,tinystories,22,128,**作废**：训练/推理不匹配（b2sp 从未训过 lr 揭示模式）,27.21543188034715,2.2241136357242968,0.5795136823341053,1000,0.6120746755636238,0.8143656849861145,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_tinystories_finalLR.metrics.json
axis,（作废）chunk 轴 lr C16K4（b2sp）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalLR,lm1b,22,128,**作废**：训练/推理不匹配（b2sp 从未训过 lr 揭示模式）,8.918323118988775,0.27953739305848513,0.5382888673525593,1000,0.8861184677992378,0.8136438131332397,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_lm1b_finalLR.metrics.json
axis,（旧）严格位置 AR ar:8（b2sp）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalAR,wikipedia,22,0,单尺度 ar:8；sampler_causal 恰是 b2sp 训练的一半，故为匹配较好的一行,23.226776931002046,2.286191233942928,8.225147855755315,1000,0.7589064819396338,0.7751457691192627,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_wikipedia_finalAR.metrics.json
